"especie";"rotacao";"regiao";"fazenda";"projeto";"estrato";"talhao";"idade";"ano";"pagina";"arvore";"dap";"ht";"vol";"voltot"
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354309; 7; 8.59;13.11;  33.192265;3.383544e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354309; 8; 8.91;13.41;  37.118345;3.810861e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354309; 9; 8.28;12.28;  25.694690;2.703631e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354408; 1;10.19;13.95;  49.867741;5.064286e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354408; 2;10.50;14.61;  50.666094;5.177172e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354408; 3;10.19;14.67;  50.447805;5.187389e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354408; 4;11.14;14.14;  59.954276;6.088924e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354408; 5; 9.87;13.87;  48.320067;4.903914e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354408; 6;10.50;13.99;  50.986034;5.180916e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354408; 7; 9.87;13.97;  49.166086;4.988516e+01
"E.grandis";"1";"Salto"; 2;92; 204; 10; 2.2;94;354408; 8;10.82;14.25;  57.986382;5.892135e+01
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143007; 1;10.50;16.38;  62.257617;6.278141e+01
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143007; 2;10.50;16.28;  68.542770;6.900724e+01
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143007; 3; 9.55;16.32;  56.377349;5.697704e+01
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143109; 1;11.78;16.43;  88.011848;8.878345e+01
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143109; 2;12.41;17.65;  96.728574;9.753159e+01
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143109; 3;11.78;17.43;  94.229845;9.501351e+01
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143109; 4;12.73;18.76; 109.456721;1.098134e+02
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143209; 1;14.32;17.90; 123.489736;1.238084e+02
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143209; 2;13.69;18.50; 123.809361;1.240687e+02
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143209; 3;13.69;19.23; 130.181477;1.304401e+02
"E.grandis";"1";"Salto"; 3;99; 305; 41; 4.0;92;143209; 4;13.05;18.53; 114.335162;1.150349e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92; 58607; 6; 4.46;10.63;   4.338779;8.081936e+00
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92; 58607; 7; 5.41;10.96;  10.283387;1.237148e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92; 58707; 6; 7.00;12.81;  22.573898;2.433903e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92; 58707; 7; 6.68;12.52;  20.544626;2.177441e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92; 58805; 5; 7.96;14.77;  31.302480;3.264410e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92; 58904; 4;10.50;16.38;  67.795067;6.888611e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92; 59004; 4;12.10;18.21;  92.763530;9.403027e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92; 59104; 4;13.69;19.81; 133.066979;1.340019e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;141803; 1; 5.41;10.77;   9.163178;1.204550e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;141803; 2; 4.77; 9.60;   7.471929;9.711825e+00
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;141803; 3; 5.41;10.49;  11.965553;1.339968e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;141903; 1; 6.37;12.97;  17.099807;1.947142e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;141903; 2; 7.32;11.95;  24.303066;2.507819e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;141903; 3; 6.37;12.89;  19.869969;2.141946e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;142003; 1; 7.96;14.43;  35.214226;3.582598e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;142003; 2; 9.23;16.72;  55.175470;5.599859e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.6;92;142003; 3; 8.91;14.68;  40.020537;4.133426e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143007; 4;10.82;19.28;  78.203187;7.930606e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143007; 5;11.14;18.96;  92.726322;9.311087e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143007; 6;11.14;19.78;  89.621902;9.034098e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143007; 7;10.19;17.06;  62.225863;6.328096e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143109; 5;12.41;20.23; 112.821822;1.130804e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143109; 6;11.46;18.72;  86.980333;8.769941e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143109; 7;11.78;17.66;  84.016386;8.482015e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143109; 8;12.41;19.34; 101.465569;1.019175e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143109; 9;13.05;20.44; 127.822031;1.280334e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143209; 5;14.32;19.53; 129.849101;1.303729e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143209; 6;14.64;20.57; 158.148308;1.586842e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143209; 7;13.37;20.89; 123.761213;1.244803e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143209; 8;13.37;19.58; 122.379776;1.230674e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;143209; 9;14.32;21.76; 156.056341;1.570835e+02
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;153507; 6; 4.46;10.63;   4.338779;8.081936e+00
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;153507; 7; 5.41;10.96;  10.283387;1.237148e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;153607; 6; 7.00;12.81;  22.573898;2.433903e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;153607; 7; 6.68;12.52;  20.544626;2.177441e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;153705; 5; 7.96;14.77;  31.302480;3.264410e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;153804; 4;10.50;16.38;  67.795067;6.888611e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;153904; 4;12.10;18.21;  92.763530;9.403027e+01
"E.grandis";"1";"Salto"; 3;99; 305; 52; 3.8;92;154004; 4;13.69;19.81; 133.066979;1.340019e+02
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507301; 1; 5.09;12.14;  10.283096;1.218320e+01
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507607; 1;10.82;19.02;  86.223300;8.727840e+01
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507607; 2;10.82;19.83;  86.618292;8.744142e+01
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507607; 3; 9.55;17.37;  62.596391;6.320815e+01
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507607; 4; 9.87;17.12;  59.670406;6.069761e+01
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507607; 5;11.14;19.82;  86.124646;8.685251e+01
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507607; 6; 9.55;18.92;  60.241885;6.166797e+01
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507607; 7;10.19;19.05;  71.985229;7.283625e+01
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507903; 1;16.23;23.43; 225.698453;2.262343e+02
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507903; 2;15.92;22.84; 199.669073;2.004728e+02
"E.grandis";"1";"Salto"; 4;92; 425; 26; 3.4;96;507903; 3;16.55;23.35; 224.544157;2.249961e+02
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507402; 1; 6.37;12.75;  17.099807;1.882850e+01
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507402; 2; 6.68;12.37;  18.657589;2.037422e+01
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 1;12.73;19.50; 108.748500;1.092723e+02
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 2;12.10;17.12;  81.817703;8.284491e+01
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 3;13.05;19.09; 115.351028;1.162020e+02
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 4;12.10;18.53;  93.566341;9.482052e+01
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 5;12.41;18.34;  96.436158;9.763050e+01
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 6;11.78;18.03;  93.562590;9.388128e+01
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 7;12.73;18.86; 109.898542;1.109064e+02
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 8;11.78;19.35;  99.071039;1.000734e+02
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710; 9;11.46;18.50;  85.214016;8.640836e+01
"E.grandis";"1";"Salto"; 4;92; 425; 27; 3.5;96;507710;10;13.05;19.55; 114.625579;1.150896e+02
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507505; 1; 7.64;14.93;  33.555936;3.510543e+01
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507505; 2; 8.59;16.10;  47.073455;4.823238e+01
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507505; 3; 8.91;17.04;  51.096858;5.277880e+01
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507505; 4; 8.28;16.36;  40.773219;4.241797e+01
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507505; 5; 7.96;15.73;  37.712263;3.905039e+01
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507807; 1;14.96;21.97; 173.756954;1.746447e+02
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507807; 2;14.32;21.94; 158.555879;1.593589e+02
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507807; 3;14.01;22.33; 155.290288;1.563570e+02
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507807; 4;13.37;21.49; 126.748993;1.281630e+02
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507807; 5;14.32;22.39; 157.827014;1.587454e+02
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507807; 6;13.37;21.45; 139.308798;1.399206e+02
"E.grandis";"1";"Salto"; 4;92; 425; 35; 3.5;96;507807; 7;14.01;22.42; 157.040748;1.575766e+02
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;508101; 1; 3.82; 9.35;   2.520645;5.756847e+00
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;508407; 1;10.82;17.42;  73.995397;7.511786e+01
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;508407; 2;10.50;16.92;  69.737086;7.054085e+01
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;508407; 3; 9.87;17.35;  63.024924;6.401518e+01
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;508407; 4; 9.87;15.75;  59.619567;6.062741e+01
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;508407; 5;11.14;19.13;  92.525327;9.334845e+01
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;508407; 6;10.50;17.79;  71.162941;7.180611e+01
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;508407; 7;11.14;18.72;  86.121976;8.765211e+01
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;509103; 1;15.60;20.91; 195.227992;1.962552e+02
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;509103; 2;15.92;19.87; 173.157287;1.734481e+02
"E.grandis";"1";"Salto"; 4;93; 426;  5; 3.1;96;509103; 3;15.28;21.35; 177.404060;1.786582e+02
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508201; 1; 7.32;13.45;  23.021493;2.487032e+01
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 1;11.78;16.36;  86.319118;8.677103e+01
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 2;12.73;17.96; 100.710177;1.015979e+02
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 3;11.78;17.73;  92.835410;9.399433e+01
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 4;12.41;19.33; 106.759377;1.071454e+02
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 5;11.78;17.54;  93.100784;9.365874e+01
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 6;12.73;18.70; 117.462249;1.182660e+02
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 7;13.05;19.33; 126.032710;1.266324e+02
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 8;12.41;18.99; 108.871658;1.099268e+02
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510; 9;12.10;19.22; 105.370023;1.063972e+02
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508510;10;11.46;18.36;  93.535149;9.393301e+01
"E.grandis";"1";"Salto"; 4;93; 426; 15; 3.1;96;508601; 1;13.05;20.94; 133.120422;1.333919e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508303; 1; 7.96;14.16;  33.968906;3.477997e+01
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508303; 2; 8.28;15.17;  31.212473;3.345237e+01
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508303; 3; 7.96;13.79;  28.971599;3.046152e+01
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 1;14.96;20.19; 162.105266;1.624898e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 2;14.32;19.88; 136.609223;1.374323e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 3;14.64;20.55; 165.264475;1.659521e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 4;13.69;20.26; 137.495871;1.378146e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 5;14.01;21.02; 150.601021;1.514241e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 6;13.37;20.40; 122.642735;1.232545e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 7;13.69;19.70; 129.914811;1.307905e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 8;14.32;20.44; 142.568141;1.431678e+02
"E.grandis";"1";"Salto"; 4;93; 426; 18; 3.3;96;508709; 9;13.37;19.63; 121.897675;1.226894e+02
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;508803; 1; 9.55;17.46;  58.319701;5.964576e+01
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;508803; 2; 9.87;17.09;  59.975446;6.088251e+01
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;508803; 3;10.19;18.80;  71.491567;7.218726e+01
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;508903; 1;11.78;20.65; 107.380442;1.081721e+02
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;508903; 2;12.10;20.06; 102.021694;1.028727e+02
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;508903; 3;12.73;19.49; 111.742783;1.123545e+02
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;509003; 1;14.64;21.34; 161.691110;1.622149e+02
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;509003; 2;14.96;20.38; 147.751266;1.487536e+02
"E.grandis";"1";"Salto"; 4;93; 427;  4; 3.0;96;509003; 3;14.64;22.56; 176.333441;1.767195e+02
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511002; 1; 4.77; 8.70;   5.965692;7.730576e+00
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511002; 2; 5.41; 9.40;   8.983227;1.115501e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511104; 1; 7.00;10.10;  15.148952;1.637873e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511104; 2; 5.73; 8.60;   7.220346;8.576803e+00
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511104; 3; 6.37;10.90;  14.844826;1.617866e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511104; 4; 7.00;11.20;  17.043030;1.859252e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 1; 7.64;11.20;  22.198619;2.287998e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 2; 8.28;11.70;  30.098327;3.079805e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 3; 8.59;12.60;  30.317261;3.135578e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 4; 8.59;13.20;  35.634300;3.635338e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 5; 8.59;12.30;  30.268279;3.139074e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 6; 7.64;11.40;  22.068192;2.327460e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 7; 8.91;12.60;  34.443919;3.484003e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 8; 8.28;11.30;  27.054666;2.834903e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511209; 9; 9.23;12.30;  34.840510;3.590717e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 1;11.14;13.80;  62.220739;6.285185e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 2;10.50;12.90;  48.981616;4.953957e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 3;10.19;14.20;  42.679651;4.370685e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 4;10.50;13.50;  50.129471;5.095260e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 5; 9.55;12.70;  38.624122;3.915998e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 6;10.82;13.40;  53.325892;5.412891e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 7;10.19;13.80;  45.415602;4.675372e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 8;10.82;13.70;  59.877189;6.046959e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312; 9; 9.55;13.10;  38.948877;3.964860e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312;10; 9.55;14.00;  43.215482;4.399914e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312;11;10.19;12.50;  44.767680;4.539150e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511312;12;10.19;13.70;  46.910089;4.824821e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511407; 1;11.78;14.00;  61.716949;6.194768e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511407; 2;12.10;14.60;  75.091412;7.599848e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511407; 3;11.78;13.70;  54.906530;5.604105e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511407; 4;12.73;13.50;  79.148838;7.993250e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511407; 5;12.73;14.90;  81.726923;8.253069e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511407; 6;11.46;13.60;  58.586136;5.922931e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511407; 7;11.46;14.10;  67.091240;6.732197e+01
"E.grandis";"1";"Salto"; 4;94; 432; 48; 2.1;96;511501; 1;14.01;14.50;  91.913172;9.251286e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;511903; 1; 8.59;13.20;  34.063912;3.491493e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;511903; 2; 8.91;12.90;  31.815953;3.324204e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;511903; 3; 8.28;14.30;  36.611869;3.794999e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;512003; 1;10.19;15.60;  57.367045;5.862122e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;512003; 2; 9.87;13.40;  47.797274;4.905145e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;512003; 3;10.50;13.90;  49.229719;5.016468e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;512103; 1;12.73;14.90;  85.199325;8.625443e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;512103; 2;12.41;14.70;  84.427271;8.460597e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;512103; 3;12.10;15.30;  82.835819;8.336363e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;512901; 1; 4.46; 8.87;   6.287882;8.423729e+00
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;513001; 1; 6.68;11.30;  16.794679;1.866311e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;513104; 1; 8.59;13.66;  36.594371;3.760876e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;513104; 2; 7.96;13.12;  30.357222;3.100040e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;513104; 3; 8.28;13.15;  31.461303;3.231233e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;513104; 4; 8.28;12.72;  28.169083;2.936342e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;513202; 1;10.50;15.13;  61.578982;6.248605e+01
"E.grandis";"1";"Salto"; 4;94; 433; 10; 2.0;96;513202; 2; 9.87;14.78;  52.511128;5.313495e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;509801; 1; 5.41;10.90;  11.103468;1.319206e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;509902; 1; 6.68;11.10;  16.251349;1.782874e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;509902; 2; 7.32;11.60;  20.280685;2.207724e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510005; 1; 8.91;13.00;  34.759795;3.561082e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510005; 2; 9.23;14.10;  43.377348;4.440455e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510005; 3; 7.64;13.20;  28.538023;2.950918e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510005; 4; 8.91;14.25;  41.041511;4.209661e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510005; 5; 8.91;14.35;  41.002779;4.291946e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 1;10.82;15.20;  66.737673;6.792449e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 2;10.50;15.20;  57.034876;5.794194e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 3;10.82;15.60;  61.777495;6.272403e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 4; 9.87;14.70;  48.706137;4.917011e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 5;10.50;15.00;  57.505161;5.856026e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 6; 9.55;15.50;  50.692700;5.141178e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 7;11.14;15.50;  70.763805;7.145146e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 8;10.50;15.30;  62.240511;6.284020e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111; 9; 9.55;14.00;  47.399164;4.797950e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111;10;10.19;16.98;  56.523590;5.734746e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510111;11;10.19;14.90;  51.921644;5.278423e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 1;11.46;15.20;  74.377489;7.479798e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 2;11.78;14.70;  74.083589;7.513869e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 3;11.78;14.80;  69.121475;6.984055e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 4;13.05;15.30;  97.992244;9.869196e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 5;12.73;15.06;  90.072976;9.045753e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 6;12.10;15.35;  81.856517;8.248034e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 7;12.10;15.10;  82.054135;8.228486e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 8;11.46;16.07;  74.432219;7.548732e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212; 9;13.05;15.30;  95.328719;9.572683e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212;10;11.78;15.70;  78.915987;7.976701e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212;11;12.10;15.20;  81.304186;8.172468e+01
"E.grandis";"1";"Salto"; 5;93; 505; 22; 2.6;96;510212;12;12.10;15.20;  74.007397;7.436203e+01
